General : Method name,General : Method saved date,General : Sample File Name,Sample text inputs : Polymer batch,Sample choice input : Sample choice input  1,Sample choice input : Sample choice input  2,Sample notes : Sample Description,Precycling : Cycles,Precycling : Rate,Test : Rate 1
,,,,,,,,(%/s),(%/s)
"C:\Users\Public\Documents\Instron\Bluehill Universal\Output\Warrick\tensile.im_tens","2/1/2022 9:49 AM","C:\Users\Public\Documents\Instron\Bluehill Universal\Output\Warrick\wm 3-29_20220201_094956.is_tens","wm 3-29","<None>","<None>","","10","5.00","3.00"

Results Table 1
,Sample Type,Specimen ID,Specimen Thickness,Length,Thickness,Width,Modulus (Automatic Young's),Tensile strain (Displacement) at Yield (Zero slope),Tensile strain (Displacement) at Break (Standard)
,,,,(mm),(mm),(mm),(MPa),(%),(%)
3,"<None>","3","<None>","11.91","1.02","1.63","4.01","41.52","42.84"

Time,Displacement,Force
"2.2620","1.1451","545.96"
"2.2820","1.1322","535.76"
"2.3020","1.1198","526.82"
"2.3220","1.1075","518.29"
"2.3420","1.0953","509.60"
"2.3620","1.0832","501.45"
"2.3820","1.0707","492.83"
"2.4020","1.0586","485.00"
"2.4220","1.0467","477.26"
"2.4420","1.0348","469.42"
"2.4620","1.0227","461.98"
"2.4820","1.0107","453.85"
"2.5020","0.99860","446.50"
"2.5220","0.98669","439.71"
"2.5420","0.97464","431.03"
"2.5620","0.96244","424.20"
"2.5820","0.95068","417.53"
"2.6020","0.93888","410.26"
"2.6220","0.92722","403.53"
"2.6420","0.91524","396.13"
"2.6620","0.90302","388.94"
"2.6820","0.89117","382.29"
"2.7020","0.87949","375.51"
"2.7220","0.86767","368.25"
"2.7420","0.85580","361.75"
"2.7620","0.84417","355.36"
"2.7820","0.83232","348.43"
"2.8020","0.82056","341.19"
"2.8220","0.80844","334.48"
"2.8420","0.79636","327.55"
"2.8620","0.78457","320.78"
"2.8820","0.77259","314.29"
"2.9020","0.76074","307.29"
"2.9220","0.74864","300.92"
"2.9420","0.73654","293.65"
"2.9620","0.72463","286.99"
"2.9820","0.71279","281.11"
"3.0020","0.70065","273.76"
"3.0220","0.68863","267.49"
"3.0420","0.67678","260.59"
"3.0620","0.66486","253.86"
"3.0820","0.65329","247.98"
"3.1020","0.64133","241.21"
"3.1220","0.62923","234.51"
"3.1420","0.61727","228.16"
"3.1620","0.60540","221.72"
"3.1820","0.59362","214.75"
"3.2020","0.58168","208.05"
"3.2220","0.56988","201.46"
"3.2420","0.55814","195.87"
"3.2620","0.54648","189.70"
"3.2820","0.53452","183.04"
"3.3020","0.52268","176.71"
"3.3220","0.51083","170.08"
"3.3420","0.49883","163.59"
"3.3620","0.48699","157.03"
"3.3820","0.47476","150.20"
"3.4020","0.46269","143.33"
"3.4220","0.45068","137.25"
"3.4420","0.43864","130.52"
"3.4620","0.42661","123.92"
"3.4820","0.41462","118.42"
"3.5020","0.40275","111.65"
"3.5220","0.39098","105.35"
"3.5420","0.37928","99.393"
"3.5620","0.36716","92.122"
"3.5820","0.35525","86.041"
"3.6020","0.34333","80.003"
"3.6220","0.33138","72.978"
"3.6420","0.31960","67.156"
"3.6620","0.30772","61.052"
"3.6820","0.29589","53.854"
"3.7020","0.28399","48.961"
"3.7220","0.27215","41.683"
"3.7420","0.26014","35.316"
"3.7620","0.24826","29.442"
"3.7820","0.23655","22.069"
"3.8020","0.22489","17.474"
"3.8220","0.21311","10.541"
"3.8420","0.20088","3.0888"
"3.8620","0.18886","-2.3604"
"3.8820","0.17684","-9.7794"
"3.9020","0.16497","-15.756"
"3.9220","0.15302","-22.086"
"3.9420","0.14095","-29.145"
"3.9620","0.12892","-34.588"
"3.9820","0.11714","-41.003"
"4.0020","0.10554","-47.591"
"4.0220","0.093487","-53.367"
"4.0420","0.081570","-60.586"
"4.0620","0.069559","-66.414"
"4.0820","0.057596","-73.015"
"4.1020","0.045563","-80.264"
"4.1220","0.033295","-86.047"
"4.1420","0.021379","-92.531"
"4.1620","0.0096867","-98.713"
"4.1790","-0.00012347","-103.45"
"4.1800","-0.00070248","-103.82"
"4.2000","-0.012093","-107.15"
"4.2200","-0.018532","-103.16"
"4.2400","-0.017256","-90.368"
"4.2600","-0.010527","-80.685"
"4.2800","-0.0047543","-69.233"
"4.3000","0.0035956","-54.949"
"4.3200","0.017118","-37.995"
"4.3400","0.032760","-21.481"
"4.3600","0.047584","-7.9147"
"4.3800","0.061163","3.8810"
"4.4000","0.073703","13.443"
"4.4200","0.085941","23.174"
"4.4400","0.098149","33.674"
"4.4600","0.11035","41.972"
"4.4800","0.12233","51.641"
"4.5000","0.13412","60.370"
"4.5200","0.14603","68.454"
"4.5400","0.15821","78.365"
"4.5600","0.17043","85.913"
"4.5800","0.18226","93.825"
"4.6000","0.19405","102.73"
"4.6200","0.20589","109.80"
"4.6400","0.21784","118.10"
"4.6600","0.22961","125.80"
"4.6800","0.24110","132.47"
"4.7000","0.25289","141.37"
"4.7200","0.26500","148.07"
"4.7400","0.27722","155.84"
"4.7600","0.28928","164.38"
"4.7800","0.30120","170.18"
"4.8000","0.31311","178.63"
"4.8200","0.32525","185.65"
"4.8400","0.33713","191.65"
"4.8600","0.34882","200.03"
"4.8800","0.36082","206.21"
"4.9000","0.37279","213.35"
"4.9200","0.38488","221.40"
"4.9400","0.39692","227.10"
"4.9600","0.40873","234.13"
"4.9800","0.42064","241.19"
"5.0000","0.43278","247.43"
"5.0200","0.44480","254.74"
"5.0400","0.45673","260.94"
"5.0600","0.46866","267.04"
"5.0800","0.48037","274.53"
"5.1000","0.49230","280.06"
"5.1200","0.50402","286.10"
"5.1400","0.51559","293.06"
"5.1600","0.52738","298.76"
"5.1800","0.53915","305.03"
"5.2000","0.55110","311.81"
"5.2200","0.56306","317.43"
"5.2400","0.57482","324.19"
"5.2600","0.58665","330.46"
"5.2800","0.59880","336.52"
"5.3000","0.61102","343.33"
"5.3200","0.62318","349.26"
"5.3400","0.63515","355.42"
"5.3600","0.64704","361.45"
"5.3800","0.65925","367.29"
"5.4000","0.67099","373.57"
"5.4200","0.68251","378.93"
"5.4400","0.69431","384.78"
"5.4600","0.70634","391.24"
"5.4800","0.71854","396.88"
"5.5000","0.73061","403.06"
"5.5200","0.74239","408.97"
"5.5400","0.75430","414.72"
"5.5600","0.76645","420.52"
"5.5800","0.77814","425.92"
"5.6000","0.78975","431.21"
"5.6200","0.80141","436.43"
"5.6400","0.81312","442.61"
"5.6600","0.82518","448.51"
"5.6800","0.83703","453.49"
"5.7000","0.84885","459.54"
"5.7200","0.86080","465.12"
"5.7400","0.87275","470.56"
"5.7600","0.88476","476.67"
"5.7800","0.89679","481.96"
"5.8000","0.90863","487.66"
"5.8200","0.92071","493.80"
"5.8400","0.93292","498.67"
"5.8600","0.94466","504.02"
"5.8800","0.95644","509.82"
"5.9000","0.96828","514.71"
"5.9200","0.98022","520.94"
"5.9400","0.99238","526.21"
"5.9600","1.0044","531.42"
"5.9800","1.0163","537.76"
"6.0000","1.0284","542.08"
"6.0200","1.0404","547.79"
"6.0400","1.0522","553.54"
"6.0600","1.0640","557.50"
"6.0800","1.0757","563.49"
"6.1000","1.0875","568.75"
"6.1200","1.0995","573.42"
"6.1400","1.1111","579.39"
"6.1600","1.1227","583.86"
"6.1800","1.1346","589.18"
"6.2000","1.1467","595.10"
"6.2200","1.1586","599.82"
"6.2400","1.1705","605.00"
"6.2600","1.1823","610.07"
"6.2750","1.1913","614.17"
"6.2760","1.1919","614.46"
"6.2960","1.2037","617.25"
"6.3160","1.2102","612.80"
"6.3360","1.2090","602.64"
"6.3560","1.2021","594.50"
"6.3760","1.1957","583.72"
"6.3960","1.1867","571.29"
"6.4160","1.1730","557.78"
"6.4360","1.1581","544.56"
"6.4560","1.1443","533.90"
"6.4760","1.1312","524.27"
"6.4960","1.1188","514.56"
"6.5160","1.1065","506.75"
"6.5360","1.0944","498.04"
"6.5560","1.0823","489.11"
"6.5760","1.0698","481.61"
"6.5960","1.0578","473.27"
"6.6160","1.0458","465.60"
"6.6360","1.0339","458.11"
"6.6560","1.0218","449.93"
"6.6760","1.0097","442.28"
"6.6960","0.99761","435.34"
"6.7160","0.98575","427.45"
"6.7360","0.97376","420.37"
"6.7560","0.96160","413.16"
"6.7760","0.94983","405.85"
"6.7960","0.93801","399.44"
"6.8160","0.92633","391.86"
"6.8360","0.91431","385.15"
"6.8560","0.90217","378.32"
"6.8760","0.89030","370.98"
"6.8960","0.87857","364.76"
"6.9160","0.86678","357.80"
"6.9360","0.85489","350.87"
"6.9560","0.84318","344.20"
"6.9760","0.83135","337.41"
"6.9960","0.81968","330.60"
"7.0160","0.80761","323.74"
"7.0360","0.79556","316.91"
"7.0560","0.78375","310.42"
"7.0760","0.77174","303.68"
"7.0960","0.75986","296.51"
"7.1160","0.74769","290.06"
"7.1360","0.73562","283.07"
"7.1560","0.72375","276.77"
"7.1760","0.71191","270.35"
"7.1960","0.69976","263.21"
"7.2160","0.68771","256.52"
"7.2360","0.67582","250.68"
"7.2560","0.66398","244.25"
"7.2760","0.65246","237.11"
"7.2960","0.64042","231.10"
"7.3160","0.62829","224.02"
"7.3360","0.61634","217.61"
"7.3560","0.60453","211.58"
"7.3760","0.59277","204.68"
"7.3960","0.58081","198.38"
"7.4160","0.56894","192.57"
"7.4360","0.55722","185.97"
"7.4560","0.54560","179.50"
"7.4760","0.53366","173.36"
"7.4960","0.52182","166.91"
"7.5160","0.50993","160.08"
"7.5360","0.49793","153.59"
"7.5560","0.48606","146.82"
"7.5760","0.47385","140.57"
"7.5960","0.46189","134.08"
"7.6160","0.44987","127.41"
"7.6360","0.43773","121.46"
"7.6560","0.42564","114.57"
"7.6760","0.41371","108.14"
"7.6960","0.40188","102.38"
"7.7160","0.39009","95.644"
"7.7360","0.37838","89.884"
"7.7560","0.36627","83.179"
"7.7760","0.35432","76.330"
"7.7960","0.34239","70.835"
"7.8160","0.33051","64.023"
"7.8360","0.31873","57.880"
"7.8560","0.30685","52.052"
"7.8760","0.29498","45.218"
"7.8960","0.28305","39.245"
"7.9160","0.27123","32.412"
"7.9360","0.25920","25.864"
"7.9560","0.24742","20.577"
"7.9760","0.23566","13.943"
"7.9960","0.22397","7.6944"
"8.0160","0.21219","1.6284"
"8.0360","0.19995","-5.3431"
"8.0560","0.18800","-11.417"
"8.0760","0.17605","-17.572"
"8.0960","0.16421","-24.785"
"8.1160","0.15220","-30.704"
"8.1360","0.14010","-36.944"
"8.1560","0.12806","-44.078"
"8.1760","0.11627","-49.378"
"8.1960","0.10462","-55.850"
"8.2160","0.092583","-62.686"
"8.2360","0.080656","-68.656"
"8.2560","0.068624","-75.587"
"8.2760","0.056738","-81.517"
"8.2960","0.044683","-88.001"
"8.3160","0.032391","-94.799"
"8.3360","0.020464","-100.70"
"8.3560","0.0087603","-106.87"
"8.3720","-0.00045993","-111.40"
"8.3730","-0.0010383","-111.69"
"8.3930","-0.012438","-114.36"
"8.4130","-0.018887","-111.39"
"8.4330","-0.017617","-98.583"
"8.4530","-0.011256","-88.162"
"8.4730","-0.0056717","-77.721"
"8.4930","0.0030001","-61.902"
"8.5130","0.016775","-44.474"
"8.5330","0.032462","-28.764"
"8.5530","0.047242","-14.008"
"8.5730","0.060813","-3.8918"
"8.5930","0.073352","7.0047"
"8.6130","0.085521","17.094"
"8.6330","0.097715","26.020"
"8.6530","0.10995","36.263"
"8.6730","0.12194","44.487"
"8.6930","0.13373","53.092"
"8.7130","0.14565","62.884"
"8.7330","0.15786","71.024"
"8.7530","0.17011","79.587"
"8.7730","0.18190","88.319"
"8.7930","0.19366","95.222"
"8.8130","0.20544","103.96"
"8.8330","0.21740","111.62"
"8.8530","0.22925","119.03"
"8.8730","0.24071","126.96"
"8.8930","0.25247","134.06"
"8.9130","0.26461","142.80"
"8.9330","0.27678","149.67"
"8.9530","0.28884","157.22"
"8.9730","0.30083","165.30"
"8.9930","0.31274","171.55"
"9.0130","0.32483","179.84"
"9.0330","0.33675","186.23"
"9.0530","0.34851","192.87"
"9.0730","0.36050","201.04"
"9.0930","0.37236","207.15"
"9.1130","0.38441","214.38"
"9.1330","0.39653","221.67"
"9.1530","0.40832","227.53"
"9.1730","0.42021","235.18"
"9.1930","0.43241","241.78"
"9.2130","0.44446","247.79"
"9.2330","0.45637","255.35"
"9.2530","0.46834","260.92"
"9.2730","0.48009","268.07"
"9.2930","0.49199","274.36"
"9.3130","0.50368","279.88"
"9.3330","0.51523","287.28"
"9.3530","0.52702","292.89"
"9.3730","0.53879","299.07"
"9.3930","0.55068","306.32"
"9.4130","0.56263","311.95"
"9.4330","0.57444","317.91"
"9.4530","0.58628","324.66"
"9.4730","0.59836","330.70"
"9.4930","0.61040","337.16"
"9.5130","0.62251","343.87"
"9.5330","0.63469","349.39"
"9.5530","0.64673","356.23"
"9.5730","0.65897","362.16"
"9.5930","0.67069","367.73"
"9.6130","0.68215","373.14"
"9.6330","0.69391","378.95"
"9.6530","0.70590","385.44"
"9.6730","0.71809","391.60"
"9.6930","0.73024","397.38"
"9.7130","0.74209","402.92"
"9.7330","0.75394","409.48"
"9.7530","0.76600","414.72"
"9.7730","0.77769","419.92"
"9.7930","0.78937","426.02"
"9.8130","0.80110","431.22"
"9.8330","0.81282","437.04"
"9.8530","0.82484","442.91"
"9.8730","0.83663","448.12"
"9.8930","0.84830","453.88"
"9.9130","0.86029","459.95"
"9.9330","0.87241","465.53"
"9.9530","0.88439","471.17"
"9.9730","0.89636","476.93"
"9.9930","0.90827","482.34"
"10.013","0.92033","488.12"
"10.033","0.93250","493.97"
"10.053","0.94425","499.19"
"10.073","0.95609","504.51"
"10.093","0.96796","510.29"
"10.113","0.97987","515.65"
"10.133","0.99199","521.70"
"10.153","1.0040","526.49"
"10.173","1.0159","532.20"
"10.193","1.0280","538.26"
"10.213","1.0400","542.50"
"10.233","1.0519","548.92"
"10.253","1.0637","553.40"
"10.273","1.0753","557.95"
"10.293","1.0870","564.76"
"10.313","1.0990","568.76"
"10.333","1.1107","574.08"
"10.353","1.1224","580.25"
"10.373","1.1343","584.39"
"10.393","1.1463","590.56"
"10.413","1.1583","595.75"
"10.433","1.1701","600.26"
"10.453","1.1819","606.44"
"10.469","1.1915","610.06"
"10.470","1.1921","610.33"
"10.490","1.2039","613.00"
"10.510","1.2104","609.86"
"10.530","1.2092","598.49"
"10.550","1.2026","590.94"
"10.570","1.1964","580.06"
"10.590","1.1871","566.67"
"10.610","1.1732","553.77"
"10.630","1.1583","540.51"
"10.650","1.1445","529.05"
"10.670","1.1315","520.06"
"10.690","1.1191","510.35"
"10.710","1.1068","501.54"
"10.730","1.0946","493.79"
"10.750","1.0825","484.84"
"10.770","1.0701","477.02"
"10.790","1.0580","468.85"
"10.810","1.0461","460.64"
"10.830","1.0342","453.84"
"10.850","1.0221","445.86"
"10.870","1.0099","437.92"
"10.890","0.99777","430.78"
"10.910","0.98595","422.60"
"10.930","0.97399","416.08"
"10.950","0.96188","409.17"
"10.970","0.95012","401.02"
"10.990","0.93828","395.07"
"11.010","0.92653","387.80"
"11.030","0.91450","379.88"
"11.050","0.90241","373.90"
"11.070","0.89058","366.33"
"11.090","0.87876","359.85"
"11.110","0.86699","353.16"
"11.130","0.85519","346.14"
"11.150","0.84342","339.92"
"11.170","0.83156","333.12"
"11.190","0.81996","326.23"
"11.210","0.80789","319.16"
"11.230","0.79577","312.52"
"11.250","0.78395","306.16"
"11.270","0.77196","299.32"
"11.290","0.76012","292.34"
"11.310","0.74797","285.85"
"11.330","0.73587","278.89"
"11.350","0.72399","272.44"
"11.370","0.71218","265.72"
"11.390","0.70001","258.85"
"11.410","0.68792","252.70"
"11.430","0.67604","245.70"
"11.450","0.66424","239.82"
"11.470","0.65288","233.29"
"11.490","0.64094","226.55"
"11.510","0.62869","220.35"
"11.530","0.61659","213.12"
"11.550","0.60461","206.61"
"11.570","0.59278","200.64"
"11.590","0.58089","194.01"
"11.610","0.56914","187.48"
"11.630","0.55745","181.65"
"11.650","0.54586","175.32"
"11.670","0.53392","169.07"
"11.690","0.52206","162.37"
"11.710","0.51010","155.59"
"11.730","0.49812","149.88"
"11.750","0.48637","143.00"
"11.770","0.47421","136.55"
"11.790","0.46211","129.93"
"11.810","0.45002","122.94"
"11.830","0.43797","117.06"
"11.850","0.42589","110.36"
"11.870","0.41395","103.64"
"11.890","0.40212","98.355"
"11.910","0.39036","92.147"
"11.930","0.37866","85.062"
"11.950","0.36648","79.369"
"11.970","0.35451","72.242"
"11.990","0.34264","65.982"
"12.010","0.33077","60.373"
"12.030","0.31896","53.259"
"12.050","0.30708","47.684"
"12.070","0.29526","41.208"
"12.090","0.28329","34.597"
"12.110","0.27143","28.592"
"12.130","0.25942","21.877"
"12.150","0.24765","16.063"
"12.170","0.23597","9.8410"
"12.190","0.22427","3.6302"
"12.210","0.21241","-2.3256"
"12.230","0.20017","-9.4584"
"12.250","0.18822","-16.219"
"12.270","0.17629","-21.704"
"12.290","0.16444","-28.646"
"12.310","0.15243","-34.819"
"12.330","0.14039","-40.966"
"12.350","0.12834","-47.623"
"12.370","0.11654","-53.312"
"12.390","0.10488","-60.035"
"12.410","0.092789","-66.289"
"12.430","0.080874","-72.867"
"12.450","0.068820","-78.788"
"12.470","0.056890","-85.215"
"12.490","0.044912","-92.654"
"12.510","0.032717","-98.234"
"12.530","0.020735","-104.64"
"12.550","0.0089450","-110.57"
"12.566","-0.00027828","-115.67"
"12.567","-0.00085449","-115.90"
"12.587","-0.012165","-118.91"
"12.607","-0.018559","-113.99"
"12.627","-0.017301","-102.05"
"12.647","-0.010618","-91.551"
"12.667","-0.0048770","-79.843"
"12.687","0.0034795","-65.600"
"12.707","0.016997","-48.246"
"12.727","0.032665","-31.545"
"12.747","0.047571","-17.824"
"12.767","0.061146","-6.2495"
"12.787","0.073648","4.3718"
"12.807","0.085854","13.624"
"12.827","0.098049","23.526"
"12.847","0.11024","33.429"
"12.867","0.12229","41.971"
"12.887","0.13410","50.793"
"12.907","0.14599","59.491"
"12.927","0.15818","68.310"
"12.947","0.17038","76.716"
"12.967","0.18215","84.540"
"12.987","0.19392","92.916"
"13.007","0.20571","101.00"
"13.027","0.21766","108.81"
"13.047","0.22952","116.80"
"13.067","0.24108","123.64"
"13.087","0.25283","131.62"
"13.107","0.26489","139.85"
"13.127","0.27708","146.83"
"13.147","0.28913","154.85"
"13.167","0.30110","162.52"
"13.187","0.31304","169.16"
"13.207","0.32516","176.61"
"13.227","0.33705","183.64"
"13.247","0.34880","190.34"
"13.267","0.36079","197.99"
"13.287","0.37263","204.54"
"13.307","0.38469","211.64"
"13.327","0.39683","218.98"
"13.347","0.40866","224.78"
"13.367","0.42053","232.06"
"13.387","0.43265","239.06"
"13.407","0.44470","245.53"
"13.427","0.45669","252.65"
"13.447","0.46866","258.48"
"13.467","0.48041","265.11"
"13.487","0.49237","271.82"
"13.507","0.50405","277.49"
"13.527","0.51553","283.39"
"13.547","0.52727","290.11"
"13.567","0.53904","296.75"
"13.587","0.55099","303.08"
"13.607","0.56297","309.53"
"13.627","0.57479","315.23"
"13.647","0.58669","321.59"
"13.667","0.59883","328.24"
"13.687","0.61090","334.44"
"13.707","0.62292","340.74"
"13.727","0.63488","346.98"
"13.747","0.64684","352.92"
"13.767","0.65910","359.16"
"13.787","0.67087","364.58"
"13.807","0.68238","370.26"
"13.827","0.69420","376.42"
"13.847","0.70623","382.26"
"13.867","0.71845","389.04"
"13.887","0.73058","394.70"
"13.907","0.74238","400.05"
"13.927","0.75424","406.66"
"13.947","0.76629","411.58"
"13.967","0.77793","417.27"
"13.987","0.78960","423.54"
"14.007","0.80136","428.36"
"14.027","0.81312","434.51"
"14.047","0.82514","440.27"
"14.067","0.83691","445.44"
"14.087","0.84865","451.49"
"14.107","0.86066","457.09"
"14.127","0.87270","462.96"
"14.147","0.88467","468.86"
"14.167","0.89666","474.15"
"14.187","0.90859","480.05"
"14.207","0.92067","485.70"
"14.227","0.93284","491.22"
"14.247","0.94454","496.47"
"14.267","0.95635","501.56"
"14.287","0.96820","507.67"
"14.307","0.98010","513.15"
"14.327","0.99231","518.88"
"14.347","1.0044","524.22"
"14.367","1.0163","529.61"
"14.387","1.0284","535.86"
"14.407","1.0403","540.13"
"14.427","1.0521","545.48"
"14.447","1.0640","551.45"
"14.467","1.0756","555.56"
"14.487","1.0873","561.67"
"14.507","1.0993","566.70"
"14.527","1.1110","571.51"
"14.547","1.1227","577.50"
"14.567","1.1346","582.24"
"14.587","1.1466","587.70"
"14.607","1.1585","593.39"
"14.627","1.1704","598.26"
"14.647","1.1823","603.61"
"14.662","1.1912","607.34"
"14.663","1.1918","607.66"
"14.683","1.2036","610.06"
"14.703","1.2101","606.94"
"14.723","1.2090","596.01"
"14.743","1.2023","587.86"
"14.763","1.1961","577.45"
"14.783","1.1868","564.08"
"14.803","1.1729","550.60"
"14.823","1.1580","537.95"
"14.843","1.1442","526.35"
"14.863","1.1312","517.07"
"14.883","1.1188","507.83"
"14.903","1.1065","498.93"
"14.923","1.0944","490.57"
"14.943","1.0822","482.17"
"14.963","1.0697","473.71"
"14.983","1.0577","466.22"
"15.003","1.0458","458.38"
"15.023","1.0339","450.35"
"15.043","1.0217","443.05"
"15.063","1.0096","434.58"
"15.083","0.99751","428.12"
"15.103","0.98565","420.59"
"15.123","0.97361","412.44"
"15.143","0.96149","406.43"
"15.163","0.94985","398.61"
"15.183","0.93804","391.67"
"15.203","0.92626","385.16"
"15.223","0.91421","377.20"
"15.243","0.90214","370.91"
"15.263","0.89035","364.17"
"15.283","0.87855","356.69"
"15.303","0.86673","350.33"
"15.323","0.85491","343.60"
"15.343","0.84320","336.92"
"15.363","0.83125","330.27"
"15.383","0.81951","322.80"
"15.403","0.80750","316.84"
"15.423","0.79553","309.96"
"15.443","0.78372","302.76"
"15.463","0.77165","296.70"
"15.483","0.75974","289.75"
"15.503","0.74767","282.65"
"15.523","0.73564","276.28"
"15.543","0.72371","269.75"
"15.563","0.71184","262.71"
"15.583","0.69967","256.38"
"15.603","0.68761","249.65"
"15.623","0.67574","242.83"
"15.643","0.66388","237.16"
"15.663","0.65236","230.50"
"15.683","0.64040","223.52"
"15.703","0.62834","217.32"
"15.723","0.61637","210.84"
"15.743","0.60446","204.33"
"15.763","0.59263","197.97"
"15.783","0.58067","191.30"
"15.803","0.56886","185.10"
"15.823","0.55715","179.02"
"15.843","0.54555","172.55"
"15.863","0.53363","166.13"
"15.883","0.52179","159.45"
"15.903","0.50983","152.91"
"15.923","0.49783","147.06"
"15.943","0.48605","140.46"
"15.963","0.47388","133.77"
"15.983","0.46178","127.08"
"16.003","0.44971","120.49"
"16.023","0.43768","114.18"
"16.043","0.42566","107.92"
"16.063","0.41371","101.53"
"16.083","0.40182","95.372"
"16.103","0.39008","89.147"
"16.123","0.37832","83.001"
"16.143","0.36612","76.492"
"16.163","0.35421","70.183"
"16.183","0.34234","63.419"
"16.203","0.33045","57.773"
"16.223","0.31870","51.712"
"16.243","0.30682","44.795"
"16.263","0.29492","39.113"
"16.283","0.28296","32.335"
"16.303","0.27113","26.209"
"16.323","0.25912","19.927"
"16.343","0.24735","13.106"
"16.363","0.23564","7.8167"
"16.383","0.22396","1.6177"
